"OBNOVA";"Enbecin&#174;";"bacitracin, neomicin";"R";"mast za o&#269;i; 500i.j./g+3.3mg/g; tuba, 1x5g";"515-01-00568-21-001";"2021-12-09";"2026-12-09";"ZENTIVA K.S. - &#268;e&#353;ka ";"GALENIKA AD BEOGRAD";"S01AA30";"8608808100605";"4150250";"Humani lekovi";"445588";"/";"";"7902";"3226";
"REGISTRACIJA";"olumiant&#174;";"baricitinib";"SZR";"film tableta; 2mg; blister, 2x14kom";"515-01-02468-17-001";"2018-01-30";"2023-01-30";"LILLY, S.A. - &#352;panija ";"PREDSTAVNI&#352;TVO ELI LILLY (SUISSE) SA, BEOGRAD (NOVI BEOGRAD)";"L04AA37";"8606106511284";"1014030";"Humani lekovi";"389347";"/";"";"29196";"1113";
"REGISTRACIJA";"olumiant&#174;";"baricitinib";"SZR";"film tableta; 2mg; blister, 5x7kom";"515-01-02474-17-001";"2018-01-30";"2023-01-30";"LILLY, S.A. - &#352;panija ";"PREDSTAVNI&#352;TVO ELI LILLY (SUISSE) SA, BEOGRAD (NOVI BEOGRAD)";"L04AA37";"8606106511291";"1014033";"Humani lekovi";"389365";"/";"";"29196";"1113";
"REGISTRACIJA";"olumiant&#174;";"baricitinib";"SZR";"film tableta; 4mg; blister, 2x14kom";"515-01-02470-17-001";"2018-01-30";"2023-01-30";"LILLY, S.A. - &#352;panija ";"PREDSTAVNI&#352;TVO ELI LILLY (SUISSE) SA, BEOGRAD (NOVI BEOGRAD)";"L04AA37";"8606106511307";"1014031";"Humani lekovi";"389354";"/";"";"29196";"1113";
"REGISTRACIJA";"olumiant&#174;";"baricitinib";"SZR";"film tableta; 4mg; blister, 5x7kom";"515-01-02471-17-001";"2018-01-30";"2023-01-30";"LILLY, S.A. - &#352;panija ";"PREDSTAVNI&#352;TVO ELI LILLY (SUISSE) SA, BEOGRAD (NOVI BEOGRAD)";"L04AA37";"8606106511314";"1014032";"Humani lekovi";"389363";"/";"";"29196";"1113";
"OBNOVA";"Conbriza&#174;";"bazedoksifen";"R";"film tableta; 20mg; blister, 1x28kom";"515-01-05053-16-001";"2017-10-19";"2022-10-19";"PFIZER IRELAND PHARMACEUTICALS - Irska ";"PFIZER SRB D.O.O.";"G03XC02";"8606007411706";"1049205";"Humani lekovi";"381225";"/";"";"30097";"4113";
"OBNOVA";"Simulect&#174;";"baziliksimab";"SZ";"pra&#353;ak i rastvara&#269; za rastvor za injekciju/infuziju; 20mg/5mL; bo&#269;ica sa pra&#353;kom i ampula sa rastvara&#269;em, 1x5mL";"515-01-02562-21-001";"2022-05-06";"2027-05-06";"NOVARTIS FARMACEUTICA, S.A. - &#352;panija ";"PREDSTAVNI&#352;TVO NOVARTIS PHARMA SERVICES INC. BEOGRAD (NOVI BEOGRAD)";"L04AC02";"8606103543899";"0014210";"Humani lekovi";"451426";"/";"";"36377";"6836";
"OBNOVA";"Simulect&#174;";"baziliksimab";"SZ";"pra&#353;ak i rastvara&#269; za rastvor za injekciju/infuziju; 20mg/5mL; bo&#269;ica sa pra&#353;kom i ampula sa rastvara&#269;em, 1x5mL";"515-01-02562-21-001";"2022-05-06";"2027-05-06";"NOVARTIS PHARMA GMBH - Nema&#269;ka ";"PREDSTAVNI&#352;TVO NOVARTIS PHARMA SERVICES INC. BEOGRAD (NOVI BEOGRAD)";"L04AC02";"8606103543899";"0014210";"Humani lekovi";"451428";"/";"";"36302";"6836";
"OBNOVA";"Simulect&#174;";"baziliksimab";"SZ";"pra&#353;ak i rastvara&#269; za rastvor za injekciju/infuziju; 20mg/5mL; bo&#269;ica sa pra&#353;kom i ampula sa rastvara&#269;em, 1x5mL";"515-01-02562-21-001";"2022-05-06";"2027-05-06";"NOVARTIS PHARMA STEIN AG TECHNICAL OPERATIONS SCHWEIZ, STEIN STERILES - &#352;vajcarska ";"PREDSTAVNI&#352;TVO NOVARTIS PHARMA SERVICES INC. BEOGRAD (NOVI BEOGRAD)";"L04AC02";"8606103543899";"0014210";"Humani lekovi";"451407";"/";"";"36154";"6836";
"OBNOVA";"Becloforte&#174; CFC-Free Inhaler";"beklometazon";"R";"rastvor za inhalaciju pod pritiskom; 250mcg/doza; inhalator pod pritiskom sa dozerom, 200x250mcg/doza";"515-01-02742-17-001";"2018-04-25";"2023-04-25";"GLAXO WELLCOME PRODUCTION - EVREUX - Francuska ";"EVROPA LEK PHARMA D.O.O. BEOGRAD";"R03BA01";"8606015340661";"7114562";"Humani lekovi";"392085";"/";"";"30856";"5022";
"OBNOVA";"Beconase&#174;";"beklometazon";"R";"sprej za nos, suspenzija; 50mcg/doza; bo&#269;ica sa raspr&#353;iva&#269;em, 200x50mcg/doza";"515-01-02729-17-001";"2018-03-05";"2023-03-05";"GLAXO WELLCOME S.A. - &#352;panija ";"EVROPA LEK PHARMA D.O.O. BEOGRAD";"R01AD01";"8606105954242";"7110022";"Humani lekovi";"390328";"/";"";"30524";"5022";
"OBNOVA";"Beconase&#174;";"beklometazon";"R";"sprej za nos, suspenzija; 50mcg/doza; bo&#269;ica sa raspr&#353;iva&#269;em, 200x50mcg/doza";"515-01-02729-17-001";"2018-03-05";"2023-03-05";"GLAXOSMITHKLINE PHARMACEUTICALS S.A. - Poljska ";"EVROPA LEK PHARMA D.O.O. BEOGRAD";"R01AD01";"8606105954242";"7110022";"Humani lekovi";"390330";"/";"";"7075";"5022";
"OBNOVA";"Gastritol&#174; Liquid";"beli pelin (Artemisia absinthium L.), te&#269;ni ekstrakt herbe,  an&#273;elika ( Angelica archangelica L.), te&#269;ni ekstrakt korena, kamilica ( Matricaria recutita L.), te&#269;ni ekstrakt cvasti, ste&#382;a (Potentilla anserine L.), te&#269;ni ekstrakt herbe, sladi&#263; ( Glycyrrhiza glabra L.), te&#269;ni ekstrakt korena, bla&#382;eni &#269;kalj (Cnicus benedictus L.), te&#269;ni ekstrakt herbe";"BR";"oralna te&#269;nost; 0.5mL/10mL+0.5mL/10mL+2mL/10mL+3.5mL/10mL+1.5mL/10mL+0.5mL/10mL; bo&#269;ica staklena, 1x100mL";"515-01-01282-21-002";"2022-08-22";"2027-08-22";"DR. GUSTAV KLEIN GMBH &#38; CO. KG - Nema&#269;ka ";"ALPEN PHARMA DOO BEOGRAD (ZVEZDARA)";"/";"4260019330338";"";"Tradicionalni biljni lekovii";"453609";"/";"";"35065";"20762";
"OBNOVA";"Gastritol&#174; Liquid";"beli pelin (Artemisia absinthium L.), te&#269;ni ekstrakt herbe,  an&#273;elika ( Angelica archangelica L.), te&#269;ni ekstrakt korena, kamilica ( Matricaria recutita L.), te&#269;ni ekstrakt cvasti, ste&#382;a (Potentilla anserine L.), te&#269;ni ekstrakt herbe, sladi&#263; ( Glycyrrhiza glabra L.), te&#269;ni ekstrakt korena, bla&#382;eni &#269;kalj (Cnicus benedictus L.), te&#269;ni ekstrakt herbe";"BR";"oralna te&#269;nost; 0.5mL/10mL+0.5mL/10mL+2mL/10mL+3.5mL/10mL+1.5mL/10mL+0.5mL/10mL; bo&#269;ica staklena, 1x20mL";"515-01-01280-21-002";"2022-08-22";"2027-08-22";"DR. GUSTAV KLEIN GMBH &#38; CO. KG - Nema&#269;ka ";"ALPEN PHARMA DOO BEOGRAD (ZVEZDARA)";"/";"4260019330314";"";"Tradicionalni biljni lekovii";"453612";"/";"";"35065";"20762";
"OBNOVA";"Gastritol&#174; Liquid";"beli pelin (Artemisia absinthium L.), te&#269;ni ekstrakt herbe,  an&#273;elika ( Angelica archangelica L.), te&#269;ni ekstrakt korena, kamilica ( Matricaria recutita L.), te&#269;ni ekstrakt cvasti, ste&#382;a (Potentilla anserine L.), te&#269;ni ekstrakt herbe, sladi&#263; ( Glycyrrhiza glabra L.), te&#269;ni ekstrakt korena, bla&#382;eni &#269;kalj (Cnicus benedictus L.), te&#269;ni ekstrakt herbe";"BR";"oralna te&#269;nost; 0.5mL/10mL+0.5mL/10mL+2mL/10mL+3.5mL/10mL+1.5mL/10mL+0.5mL/10mL; bo&#269;ica staklena, 1x50mL";"515-01-01281-21-002";"2022-08-22";"2027-08-22";"DR. GUSTAV KLEIN GMBH &#38; CO. KG - Nema&#269;ka ";"ALPEN PHARMA DOO BEOGRAD (ZVEZDARA)";"/";"4260019330321";"";"Tradicionalni biljni lekovii";"453611";"/";"";"35065";"20762";
"OBNOVA";"Benlysta&#174;";"belimumab";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 120mg; bo&#269;ica staklena, 1x120mg";"515-01-03780-17-001";"2018-10-26";"2023-10-26";"GLAXOSMITHKLINE MANUFACTURING S.P.A. - Italija ";"EVROPA LEK PHARMA D.O.O. BEOGRAD";"L04AA26";"8606015340159";"0014406";"Humani lekovi";"395415";"/";"";"12806";"5022";
"OBNOVA";"Benlysta&#174;";"belimumab";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 400mg; bo&#269;ica staklena, 1x400mg";"515-01-03781-17-001";"2018-10-26";"2023-10-26";"GLAXOSMITHKLINE MANUFACTURING S.P.A. - Italija ";"EVROPA LEK PHARMA D.O.O. BEOGRAD";"L04AA26";"8606015340166";"0014405";"Humani lekovi";"395420";"/";"";"12806";"5022";
"OBNOVA";"Dentokind&#174;";"belladonna trit. D6, chamomilla trit. D6, ferrum phosphoricum trit. D6, hepar sulfuris trit. D12, pulsatilla trit. D6";"BR";"tableta; 15mg+15mg+15mg+15mg+15mg; bo&#269;ica staklena, 1x150kom";"515-01-00827-20-001";"2021-04-06";"2026-04-06";"DR. GUSTAV KLEIN GMBH &#38; CO. KG - Nema&#269;ka ";"ALPEN PHARMA DOO BEOGRAD (ZVEZDARA)";"/";"4029917002064";"";"Homeopatski lekovi";"435434";"/";"";"35065";"20762";
"REGISTRACIJA";"Bendamustin Kabi";"bendamustin";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 100mg; boca staklena, 1x100mg";"515-01-03524-17-001";"2019-06-07";"2024-06-07";"FRESENIUS KABI DEUTSCHLAND GMBH - Nema&#269;ka ";"FRESENIUS KABI D.O.O. BEOGRAD";"L01AA09";"8606108708279";"0031023";"Humani lekovi";"414238";"/";"";"12944";"30106";
"REGISTRACIJA";"Bendamustin Kabi";"bendamustin";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 100mg; boca staklena, 5x100mg";"515-01-03522-17-001";"2019-06-07";"2024-06-07";"FRESENIUS KABI DEUTSCHLAND GMBH - Nema&#269;ka ";"FRESENIUS KABI D.O.O. BEOGRAD";"L01AA09";"8606108708286";"0031024";"Humani lekovi";"414237";"/";"";"12944";"30106";
"REGISTRACIJA";"Bendamustin Kabi";"bendamustin";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 25mg; bo&#269;ica staklena, 1x25mg";"515-01-03520-17-001";"2019-06-07";"2024-06-07";"FRESENIUS KABI DEUTSCHLAND GMBH - Nema&#269;ka ";"FRESENIUS KABI D.O.O. BEOGRAD";"L01AA09";"8606108708255";"0031020";"Humani lekovi";"414240";"/";"";"12944";"30106";
"REGISTRACIJA";"Bendamustin Kabi";"bendamustin";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 25mg; bo&#269;ica staklena, 5x25mg";"515-01-03527-17-001";"2019-06-07";"2024-06-07";"FRESENIUS KABI DEUTSCHLAND GMBH - Nema&#269;ka ";"FRESENIUS KABI D.O.O. BEOGRAD";"L01AA09";"8606108708262";"0031021";"Humani lekovi";"414239";"/";"";"12944";"30106";
"OBNOVA";"Benmak&#174;";"bendamustin";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 100mg; bo&#269;ica staklena, 5x100mg";"515-01-01596-21-001";"2022-03-30";"2072-03-30";"SYNTHON HISPANIA, SL - &#352;panija ";"MAKPHARM D.O.O.";"L01AA09";"3857500024442";"0031014";"Humani lekovi";"449632";"/";"";"35977";"35861";
"OBNOVA";"Benmak&#174;";"bendamustin";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 100mg; bo&#269;ica staklena, 5x100mg";"515-01-01596-21-001";"2022-03-30";"2072-03-30";"SYNTHON S.R.O. - &#268;e&#353;ka ";"MAKPHARM D.O.O.";"L01AA09";"3857500024442";"0031014";"Humani lekovi";"449630";"/";"";"19166";"35861";
"OBNOVA";"Benmak&#174;";"bendamustin";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 25mg; bo&#269;ica staklena, 5x25mg";"515-01-01595-21-001";"2022-03-30";"2072-03-30";"SYNTHON HISPANIA, SL - &#352;panija ";"MAKPHARM D.O.O.";"L01AA09";"3857500024435";"0031013";"Humani lekovi";"449629";"/";"";"35977";"35861";
"OBNOVA";"Benmak&#174;";"bendamustin";"SZ";"pra&#353;ak za koncentrat za rastvor za infuziju; 25mg; bo&#269;ica staklena, 5x25mg";"515-01-01595-21-001";"2022-03-30";"2072-03-30";"SYNTHON S.R.O. - &#268;e&#353;ka ";"MAKPHARM D.O.O.";"L01AA09";"3857500024435";"0031013";"Humani lekovi";"449627";"/";"";"19166";"35861";
"REGISTRACIJA";"Milgamma&#174; mono 300";"benfotiamin";"R";"film tableta; 300mg; blister, 3x10kom";"515-01-03206-16-001";"2018-05-30";"2023-05-30";"W&#214;RWAG PHARMA GMBH &#38; CO. KG - Nema&#269;ka ";"PREDSTAVNI&#352;TVO WORWAG PHARMA GMBH &#38; CO.KG (NOVI BEOGRAD)";"A11DA03";"4030674017284";"1051250";"Humani lekovi";"394454";"/";"";"7741";"9902";
"OBNOVA";"Milgamma&#174; 100";"benfotiamin, piridoksin";"R";"oblo&#382;ena tableta; 100mg+100mg; blister, 2x15kom";"515-01-04818-21-001";"2022-12-06";"2027-12-06";"W&#214;RWAG PHARMA GMBH &#38; CO. KG - Nema&#269;ka ";"PREDSTAVNI&#352;TVO WORWAG PHARMA GMBH &#38; CO.KG (NOVI BEOGRAD)";"A11DB.";"4030674009289";"1052200";"Humani lekovi";"459656";"/";"";"7741";"9902";
"OBNOVA";"Milgamma&#174; 100";"benfotiamin, piridoksin";"R";"oblo&#382;ena tableta; 100mg+100mg; blister, 4x15kom";"515-01-04819-21-001";"2022-12-06";"2027-12-06";"W&#214;RWAG PHARMA GMBH &#38; CO. KG - Nema&#269;ka ";"PREDSTAVNI&#352;TVO WORWAG PHARMA GMBH &#38; CO.KG (NOVI BEOGRAD)";"A11DB.";"4030674009296";"1052202";"Humani lekovi";"459657";"/";"";"7741";"9902";
"REGISTRACIJA";"Fasenra&#174;";"benralizumab";"SZ";"rastvor za injekciju u napunjenom injekcionom &#353;pricu; 30mg; napunjen injekcioni &#353;pric, 1x1mL";"515-01-04297-18-004";"2019-12-03";"2024-12-03";"ASTRAZENECA AB - &#352;vedska ";"PREDSTAVNI&#352;TVO ASTRAZENECA UK LIMITED BEOGRAD";"R03DX10";"8606103714817";"0119300";"Biolo&#353;ki lekovi";"452229";"/";"";"13700";"4653";
"REGISTRACIJA";"Fasenra&#174;";"benralizumab";"SZ";"rastvor za injekciju u napunjenom injekcionom &#353;pricu; 30mg; napunjen injekcioni &#353;pric, 1x1mL";"515-01-04297-18-004";"2019-12-03";"2024-12-03";"ASTRAZENECA NIJMEGEN B.V. - Holandija ";"PREDSTAVNI&#352;TVO ASTRAZENECA UK LIMITED BEOGRAD";"R03DX10";"8606103714817";"0119300";"Biolo&#353;ki lekovi";"414527";"/";"";"32873";"4653";
"REGISTRACIJA";"Fasenra&#174;";"benralizumab";"SZ";"rastvor za injekciju u napunjenom injekcionom &#353;pricu; 30mg; napunjen injekcioni &#353;pric, 1x1mL";"515-01-04297-18-004";"2019-12-03";"2024-12-03";"MEDIMMUNE UK LTD. - Velika Britanija ";"PREDSTAVNI&#352;TVO ASTRAZENECA UK LIMITED BEOGRAD";"R03DX10";"8606103714817";"0119300";"Biolo&#353;ki lekovi";"414526";"/";"";"32874";"4653";
"REGISTRACIJA";"Fasenra&#174;";"benralizumab";"SZR";"rastvor za injekciju u napunjenom injekcionom penu; 30mg; napunjeni injekcioni pen, 1x1mL";"515-01-02855-21-001";"2022-05-24";"2027-05-24";"ASTRAZENECA AB - &#352;vedska ";"PREDSTAVNI&#352;TVO ASTRAZENECA UK LIMITED BEOGRAD";"R03DX10";"8606103714992";"0119301";"Biolo&#353;ki lekovi";"452304";"/";"";"36429";"4653";
"REGISTRACIJA";"Fasenra&#174;";"benralizumab";"SZR";"rastvor za injekciju u napunjenom injekcionom penu; 30mg; napunjeni injekcioni pen, 1x1mL";"515-01-02855-21-001";"2022-05-24";"2027-05-24";"ASTRAZENECA NIJMEGEN B.V. - Holandija ";"PREDSTAVNI&#352;TVO ASTRAZENECA UK LIMITED BEOGRAD";"R03DX10";"8606103714992";"0119301";"Biolo&#353;ki lekovi";"452302";"/";"";"35349";"4653";
"REGISTRACIJA";"Fasenra&#174;";"benralizumab";"SZR";"rastvor za injekciju u napunjenom injekcionom penu; 30mg; napunjeni injekcioni pen, 1x1mL";"515-01-02855-21-001";"2022-05-24";"2027-05-24";"MEDIMMUNE UK LTD. - Velika Britanija ";"PREDSTAVNI&#352;TVO ASTRAZENECA UK LIMITED BEOGRAD";"R03DX10";"8606103714992";"0119301";"Biolo&#353;ki lekovi";"452303";"/";"";"32874";"4653";
"OBNOVA";"Pharmatex&#174;";"benzalkonijum-hlorid";"BR";"vaginalna kapsula, meka; 18.9mg; blister, 1x6kom";"515-01-02227-18-001";"2019-06-18";"2024-06-18";"INNOTHERA CHOUZY - Francuska ";"PREDSTAVNI&#352;TVO LABORATOIRE INNOTECH INTERNATIONAL BEOGRAD";"G02BB..";"3400935438188";"6136930";"Humani lekovi";"408570";"/";"";"7321";"6004";
"OBNOVA";"Septolete&#174; mentol";"benzalkonijum-hlorid";"BR";"komprimovana lozenga; 1mg; blister, 2x15kom";"515-01-00839-17-001";"2017-12-01";"2022-12-01";"KRKA  D.D., NOVO MESTO - Slovenija ";"KRKA-FARMA D.O.O. BEOGRAD";"R02AA16";"3838989555306";"1119106";"Humani lekovi";"384814";"/";"";"22968";"4027";
"OBNOVA";"Brax&#174;";"benzidamin";"BR";"komprimovana lozenga; 3mg; blister, 2x10kom";"515-01-00915-19-001";"2019-10-04";"2024-10-04";"ICN POLFA RZESZOW S.A. - Poljska ";"PHARMASWISS D.O.O., BEOGRAD";"A01AD02";"8606007084443";"1120374";"Humani lekovi";"413395";"/";"";"13674";"4191";
"OBNOVA";"Brax&#174;";"benzidamin";"BR";"sprej za usnu sluznicu, rastvor; 1.5mg/mL; vi&#353;edozni kontejner sa pumpom za doziranje, 1x30mL";"515-01-00917-19-001";"2019-10-04";"2024-10-04";"ICN POLFA RZESZOW S.A. - Poljska ";"PHARMASWISS D.O.O., BEOGRAD";"A01AD02";"8606007084450";"4120373";"Humani lekovi";"413398";"/";"";"13674";"4191";
"REGISTRACIJA";"Lolisept&#174; limun";"benzidamin";"BR";"lozenga; 3mg; blister, 2x12kom";"515-01-03985-17-001";"2019-01-18";"2024-01-18";"LOZY&#180;S PHARMACEUTICALS S.L. - &#352;panija ";"GOODWILL PHARMA DOO SUBOTICA";"A01AD02";"8606107770383";"1120376";"Humani lekovi";"397944";"/";"";"30677";"6188";
"REGISTRACIJA";"Lolisept&#174; pomorand&#382;a i med";"benzidamin";"BR";"lozenga; 3mg; blister, 2x12kom";"515-01-03984-17-001";"2019-01-18";"2024-01-18";"LOZY&#180;S PHARMACEUTICALS S.L. - &#352;panija ";"GOODWILL PHARMA DOO SUBOTICA";"A01AD02";"8606107770376";"1120380";"Humani lekovi";"397959";"/";"";"30677";"6188";
"REGISTRACIJA";"ORALSEPT&#174;";"benzidamin";"BR";"komprimovana lozenga; 3mg; blister, 1x10kom";"515-01-02725-16-001";"2018-04-02";"2023-04-02";"REPLEK FARM LTD - Republika Makedonija ";"SLAVIAMED DOO BEOGRAD";"A01AD02";"8605000800463";"1120379";"Humani lekovi";"392060";"/";"";"30386";"1093";
"REGISTRACIJA";"ORALSEPT&#174;";"benzidamin";"BR";"rastvor za ispiranje usta; 1.5mg/mL; boca staklena, 1x100mL";"515-01-02726-16-001";"2018-04-02";"2023-04-02";"REPLEK FARM LTD - Republika Makedonija ";"SLAVIAMED DOO BEOGRAD";"A01AD02";"8605000800449";"4120378";"Humani lekovi";"392062";"/";"";"30386";"1093";
"REGISTRACIJA";"ORALSEPT&#174;";"benzidamin";"BR";"sprej za usnu sluznicu, rastvor; 1.5mg/mL; boca sa pumpom za doziranje i aplikatorom, 1x30mL";"515-01-02728-16-001";"2018-04-02";"2023-04-02";"REPLEK FARM LTD - Republika Makedonija ";"SLAVIAMED DOO BEOGRAD";"A01AD02";"8605000800456";"7120000";"Humani lekovi";"392064";"/";"";"30386";"1093";
"OBNOVA";"Tantum Lemon&#174;";"benzidamin";"BR";"lozenga; 3mg; folija, 2x10kom";"515-01-03413-19-001";"2021-01-18";"2071-01-18";"AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO ACRAF SPA - Italija ";"BONIFAR DOO NOVI BEOGRAD";"R02AX03";"8606103110305";"1120375";"Humani lekovi";"432253";"/";"";"29025";"2261";
"OBNOVA";"Tantum Verde&#174;";"benzidamin";"BR";"lozenga; 3mg; folija, 2x10kom";"515-01-04690-21-001";"2022-11-24";"2072-11-24";"AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO ACRAF SPA - Italija ";"BONIFAR DOO NOVI BEOGRAD";"R02AX03";"8606103110244";"1120373";"Humani lekovi";"458876";"/";"";"29025";"2261";
"OBNOVA";"Tantum Verde&#174;";"benzidamin";"BR";"lozenga; 3mg; folija, 2x10kom";"515-01-04690-21-001";"2022-11-24";"2072-11-24";"PIERRE FABRE MEDICAMENT PRODUCTION - Francuska ";"BONIFAR DOO NOVI BEOGRAD";"R02AX03";"8606103110411";"1120373";"Humani lekovi";"458878";"/";"";"26236";"2261";
"OBNOVA";"Tantum Verde&#174;";"benzidamin";"BR";"rastvor za ispiranje usta; 1.5mg/mL; boca staklena, 1x240mL";"515-01-04593-16-001";"2017-10-25";"2022-10-25";"AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO ACRAF SPA - Italija ";"BONIFAR DOO NOVI BEOGRAD";"A01AD02";"8606103110343";"4120377";"Humani lekovi";"383102";"/";"";"29025";"2261";
"OBNOVA";"Tantum Verde&#174;";"benzidamin";"BR";"sprej za usnu sluznicu, rastvor; 1.5mg/mL; boca sa raspr&#353;iva&#269;em, 1x30mL";"515-01-02538-21-001";"2022-05-23";"2027-05-23";"AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO ACRAF SPA - Italija ";"BONIFAR DOO NOVI BEOGRAD";"A01AD02";"8606103110268";"4120370";"Humani lekovi";"452275";"/";"";"29025";"2261";
"OBNOVA";"Tantum Verde&#174; Forte";"benzidamin";"BR";"sprej za usnu sluznicu, rastvor; 3mg/mL; boca sa raspr&#353;iva&#269;em, 1x15mL";"515-01-02591-17-001";"2018-03-29";"2023-03-29";"AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO ACRAF SPA - Italija ";"BONIFAR DOO NOVI BEOGRAD";"A01AD02";"8606103110336";"7120375";"Humani lekovi";"391221";"/";"";"29025";"2261";
"OBNOVA";"Tantum Verde&#174; pomorand&#382;a &#38; med";"benzidamin";"BR";"lozenga; 3mg; folija, 2x10kom";"515-01-03414-19-001";"2020-12-02";"2070-12-02";"AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO (A.C.R.A.F.) S.P.A. - Italija ";"BONIFAR DOO NOVI BEOGRAD";"R02AX03";"8606103110381";"1120370";"Humani lekovi";"430359";"/";"";"8752";"2261";
"OBNOVA";"Tantum-Rosa&#174;";"benzidamin";"R";"granule za vaginalni rastvor; 500mg; kesica, 10x500mg";"515-01-05546-17-001";"2018-10-29";"2023-10-29";"AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO ACRAF SPA - Italija ";"BONIFAR DOO NOVI BEOGRAD";"G02CC03";"8606103110084";"9137501";"Humani lekovi";"399748";"/";"";"29025";"2261";
"OBNOVA";"Tantum-Rosa&#174;";"benzidamin";"R";"granule za vaginalni rastvor; 500mg; kesica, 10x500mg";"515-01-05546-17-001";"2018-10-29";"2023-10-29";"FINE FOODS &#38; PHARMACEUTICALS N.T.M. S.P.A. - Italija ";"BONIFAR DOO NOVI BEOGRAD";"G02CC03";"8606103110367";"9137501";"Humani lekovi";"399749";"/";"";"18819";"2261";
"OBNOVA";"PENICILLIN G SODIUM PANPHARMA";"benzilpenicilin";"Z";"pra&#353;ak za rastvor za injekciju; 1Mi.j.; bo&#269;ica staklena, 25x0.6g";"515-01-01710-19-001";"2019-12-30";"2069-12-30";"PANPHARMA - Francuska ";"LICENTIS DOO BEOGRAD (NOVI BEOGRAD)";"J01CE01";"3391133701023";"0020017";"Humani lekovi";"417169";"/";"";"3144";"20696";
"OBNOVA";"Pancillin&#174;";"benzilpenicilin, benzilpenicilin-prokain";"Z";"pra&#353;ak za suspenziju za injekciju; 200000i.j.+600000i.j.; bo&#269;ica, 50x800000i.j.";"515-01-01657-18-001";"2019-01-31";"2024-01-31";"HEMOFARM AD VR&#352;AC - Republika Srbija ";"HEMOFARM AD VR&#352;AC";"J01CE30";"8600097400985";"0020056";"Humani lekovi";"403962";"/";"";"1081";"1081";
"OBNOVA";"Aknefug&#174; Oxid Wash";"benzoil-peroksid";"BR";"suspenzija za ko&#382;u; 4%; tuba, 1x100g";"515-01-05128-19-001";"2020-12-11";"2025-12-11";"DR. AUGUST WOLFF GMBH &#38; CO. KG ARZNEIMITTEL - Nema&#269;ka ";"SALVEO DOO BEOGRAD";"D10AE01";"4048882609887";"4155023";"Humani lekovi";"431118";"/";"";"4476";"18981";
"OBNOVA";"Betaserc&#174;";"betahistin";"R";"tableta; 24mg; blister, 1x20kom";"515-01-01711-19-001";"2020-02-07";"2070-02-07";"MYLAN LABORATORIES SAS - CHATILLON SUR CHALARONNE - Francuska ";"VIATRIS HEALTHCARE D.O.O.";"N07CA01";"5099151921789";"1098026";"Humani lekovi";"417007";"/";"";"33583";"35340";
"OBNOVA";"Betaserc&#174;";"betahistin";"R";"tableta; 24mg; blister, 5x10kom";"515-01-01712-19-001";"2020-02-07";"2070-02-07";"MYLAN LABORATORIES SAS - CHATILLON SUR CHALARONNE - Francuska ";"VIATRIS HEALTHCARE D.O.O.";"N07CA01";"5099151917201";"1098027";"Humani lekovi";"417008";"/";"";"33583";"35340";
"OBNOVA";"Urutal&#174;";"betahistin";"R";"tableta; 24mg; blister, 2x10kom";"515-01-02333-17-001";"2018-03-29";"2023-03-29";"BELUPO, LIJEKOVI I KOZMETIKA D.D. - Hrvatska ";"PREDSTAVNI&#352;TVO BELUPO, LIJEKOVI I KOZMETIKA D.D., BEOGRAD (VO&#381;DOVAC)";"N07CA01";"3850343062008";"1098021";"Humani lekovi";"391931";"/";"";"4126";"4109";
"OBNOVA";"Urutal&#174;";"betahistin";"R";"tableta; 8mg; blister, 5x20kom";"515-01-02330-17-001";"2018-03-29";"2023-03-29";"BELUPO, LIJEKOVI I KOZMETIKA D.D. - Hrvatska ";"PREDSTAVNI&#352;TVO BELUPO, LIJEKOVI I KOZMETIKA D.D., BEOGRAD (VO&#381;DOVAC)";"N07CA01";"3850343028752";"1098022";"Humani lekovi";"391784";"/";"";"4126";"4109";
"OBNOVA";"Vestibo&#174;";"betahistin";"R";"tableta; 16mg; blister, 6x10kom";"515-01-05261-21-001";"2022-12-27";"2072-12-27";"BALKANPHARMA-DUPNITSA AD - Bugarska ";"ACTAVIS D.O.O. BEOGRAD";"N07CA01";"8606107069906";"1106515";"Humani lekovi";"461483";"/";"";"17442";"16635";
